timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
7020172000,7020172000,1311004,1311004,-0.00068067794,9.8986064e-05,-0.000229542,-0.0020013535,-0.011456602,-0.03697529,4000,4000,0,2,0
7020672000,7020672000,1311004,1311004,-0.001238929,0.0002167315,-6.6711546e-05,-0.0013904155,-0.009693059,-0.03767665,4000,4000,0,2,0
7021168000,7021168000,1311004,1311004,-0.0007661435,9.3426424e-05,-3.1508644e-05,-0.0006766372,-0.0058680857,-0.038870715,4000,4000,0,2,0
7021672000,7021672000,1311004,1311004,-0.00013522836,-6.623644e-05,-0.00018568117,-0.00010858692,-0.0023601002,-0.03927578,4000,4000,0,2,0
7022172000,7022172000,1311004,1311004,9.398863e-05,-1.5892116e-05,-9.043715e-05,-8.515814e-05,-0.0005953634,-0.039128404,4000,4000,0,2,0
7022668000,7022668000,1311004,1311004,0.00014956722,-7.625602e-05,-6.94967e-05,-0.00020517367,0.0007617806,-0.039482743,4000,4000,0,2,0
7023172000,7023172000,1311004,1311004,-0.00055073487,0.00060296344,6.597747e-05,0.0010445266,0.00031731225,-0.032838374,4000,4000,0,2,0
7023672000,7023672000,1311004,1311004,0.000107182204,-0.000119649034,8.276023e-06,0.00019983474,0.0011903009,-0.03906929,4000,4000,0,2,0
7024172000,7024172000,1311004,1311004,-0.0007205826,-0.0008792288,-0.00010646015,-0.0008704398,0.0015693703,-0.03720675,4000,4000,0,2,0
7024672000,7024672000,1311004,1311004,-0.00042258453,-0.0011551662,-0.0001681805,-0.0031742875,0.0030583409,-0.03845775,4000,4000,0,2,0
7025172000,7025172000,1311004,1311004,-0.00014290372,-0.00048754495,-0.00013406342,-0.0068290103,0.0042322134,-0.038222034,4000,4000,0,2,0
7025672000,7025672000,1311004,1311004,-0.00014246872,-0.000100655234,-4.3182445e-05,-0.009810238,0.004708012,-0.037086144,4000,4000,0,2,0
7026172000,7026172000,1311004,1311004,-4.4140634e-05,5.9269983e-05,1.3160182e-05,-0.012033011,0.00539931,-0.036385667,4000,4000,0,2,0
7026672000,7026672000,1311004,1311004,8.8105364e-05,0.00017922025,-3.4168348e-05,-0.012316619,0.005406871,-0.036430072,4000,4000,0,2,0
