timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
7037928000,7037928000,0.8052032,-0.16830917,-0.036281485,-0.5674535,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7038428000,7038428000,0.8202761,-0.11890605,-0.0069170934,-0.5594289,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7038928000,7038928000,0.83640575,-0.037421245,0.0067119845,-0.54679066,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7039428000,7039428000,0.84153765,0.0107908975,0.0073844222,-0.5400403,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7039928000,7039928000,0.84740907,0.025920035,0.004764935,-0.5302861,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7040432000,7040432000,0.8534392,0.019327205,0.00295804,-0.5208256,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7040932000,7040932000,0.85329026,0.0062838453,0.0019585146,-0.5213947,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7041428000,7041428000,0.8524936,-0.00056048756,0.0023967137,-0.52273196,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7041932000,7041932000,0.85269403,-0.0029115335,0.0039836173,-0.5223875,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7042432000,7042432000,0.85314476,-0.008598339,0.0008052644,-0.5216028,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7042932000,7042932000,0.8533229,-0.009210477,0.00012627675,-0.52130157,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7043428000,7043428000,0.85342264,-0.008702431,0.0010069296,-0.521146,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7043932000,7043932000,0.853399,-0.0074421954,0.0017514551,-0.5212023,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7044428000,7044428000,0.8528434,-0.0036471935,0.0014312415,-0.52215225,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7044928000,7044928000,0.85317373,-0.004444151,0.001011668,-0.521607,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7045428000,7045428000,0.85321426,-0.0046931696,0.00034300904,-0.5215395,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7045932000,7045932000,0.85316664,-0.004267095,3.339351e-05,-0.5216212,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7046432000,7046432000,0.85320896,-0.004178501,-7.014678e-05,-0.5215525,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7046932000,7046932000,0.85318416,-0.0039627277,-1.0336482e-05,-0.5215949,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7047432000,7047432000,0.85320544,-0.0037655446,9.401955e-05,-0.52156144,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7047932000,7047932000,0.85321075,-0.0037197534,0.00019110195,-0.5215529,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7048432000,7048432000,0.85327023,-0.0037104997,0.0006287753,-0.5214553,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7048928000,7048928000,0.85332495,-0.0038842803,0.00046270495,-0.5213648,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
